country,player_id,player_name,dob,position
Switzerland,50337,Albert Guinchard,10/11/1914,MF
Switzerland,51383,Alfred Jaeck,02/08/1911,FW
Switzerland,174322,Andre Abegglen,07/03/1909,FW
Switzerland,69479,Arnaldo Ortelli,,DF
Switzerland,69476,Edmond Loichot,,MF
Switzerland,69480,Ernst Frick,,MF
Switzerland,51078,Ernst Hufschmid,04/02/1913,MF
Switzerland,50924,Erwin Hochstrasser,,FW
Switzerland,51368,Fernand Jaccard,08/10/1907,MF
Switzerland,57765,Frank Sechehaye,03/11/1907,GK
Switzerland,46824,Giuseppe Bossi,29/08/1911,FW
Switzerland,52146,Leopold Kielholz,09/06/1911,FW
Switzerland,69482,Louis Gobet,28/10/1908,DF
Switzerland,69478,Max Weiler,25/09/1900,DF
Switzerland,69483,Otto Buehler,,FW
Switzerland,55978,Raymond Pasello,12/01/1905,FW
Switzerland,69477,Renato Bizzozero,01/01/1912,GK
Switzerland,28412,Severino Minelli,06/09/1909,DF
Switzerland,59874,Walter Weiler,04/12/1903,DF
Switzerland,51070,Willy Huber,17/12/1913,GK
Switzerland,51384,Willy Jaeggi,28/07/1906,FW
Switzerland,59706,Willy Von Kaenel,30/10/1909,FW
USA,69448,Al Harker,11/04/1910,DF
USA,48676,Aldo Donelli,22/07/1907,FW
USA,69447,Bill Fiedler,10/01/1910,MF
USA,61505,Bill Lehmann,20/12/1901,MF
USA,53981,Bill Mclean,27/01/1904,FW
USA,50076,Billy Gonsalves,10/08/1908,FW
USA,48142,Ed Czerkiewicz,08/07/1912,DF
USA,198094,Francis Ryan,10/01/1908,FW
USA,54468,George Moorhouse,04/05/1901,DF
USA,69449,Herman Rapp,01/01/1907,DF
USA,49709,Jimmy Gallagher,07/06/1901,MF
USA,69446,Joe Martinelli,01/01/1916,DF
USA,50912,Julius Hjulian,15/03/1903,GK
USA,56281,Peter Pietras,21/04/1908,MF
USA,69451,Tom Amrhein,01/01/1911,MF
USA,49494,Tom Florie,06/09/1897,FW
USA,69450,Tom Lynch,,MF
USA,48544,Walter Dick,20/09/1905,FW
USA,55178,Werner Nilsen,24/02/1904,FW
Belgium,48337,Alphonse De Winter,12/09/1908,MF
Belgium,69639,Andre Vandeweyer,21/06/1909,GK
Belgium,46045,Arnold Badjou,25/06/1909,GK
Belgium,69642,Artur Ceuleers,28/02/1916,FW
Belgium,59711,Bernard Voorhoof,11/05/1910,FW
Belgium,59390,Charles Vandewouwer,07/09/1916,FW
Belgium,57875,Corneel Seys,12/02/1912,DF
Belgium,58516,Emile Stijnen,02/11/1907,MF
Belgium,47107,Fernand Buyle,03/03/1918,FW
Belgium,69640,Frans Gommers,05/04/1917,DF
Belgium,51297,Henri Isemborghs,30/01/1914,FW
Belgium,47272,Jean Capelle,26/10/1913,FW
Belgium,69643,Jean Fievez,30/11/1910,FW
Belgium,56190,Jean Petit,25/02/1914,DF
Belgium,59379,John Van Alphen,17/06/1914,MF
Belgium,189094,Joseph Nelis,01/04/1917,FW
Belgium,69641,Paul Henry,06/09/1912,MF
Belgium,58161,Philibert Smellinckx,17/01/1911,DF
Belgium,48192,Pierre Dalem,16/03/1912,MF
Belgium,46897,Raymond Braine,28/04/1907,FW
Belgium,69638,Robert Braet,11/02/1912,GK
Belgium,56015,Robert Paverick,29/11/1912,DF
Brazil,63833,Afonsinho,08/03/1914,MF
Brazil,63839,Argemiro,03/06/1915,MF
Brazil,69613,Batatais,20/05/1910,GK
Brazil,46908,Brandao,21/04/1911,MF
Brazil,198712,Britto,06/05/1914,MF
Brazil,63831,Domingos Da Guia,19/11/1912,DF
Brazil,50787,Hercules,02/07/1912,FW
Brazil,63837,Jau,07/12/1909,DF
Brazil,63829,Leonidas,06/09/1913,FW
Brazil,53156,Lopes,01/11/1910,FW
Brazil,63835,Luisinho,29/03/1911,FW
Brazil,63832,Machado,01/01/1909,DF
Brazil,63827,Martim,02/03/1911,MF
Brazil,69616,Nariz,08/02/1912,DF
Brazil,69615,Niginho,12/02/1912,FW
Brazil,63825,Patesko,12/11/1910,FW
Brazil,56091,Peracio,02/11/1917,FW
Brazil,56956,Roberto,20/06/1912,FW
Brazil,63836,Romeu,26/03/1911,FW
Brazil,63840,Tim,20/12/1905,FW
Brazil,63830,Walter Goulart,17/06/1912,GK
Brazil,63834,Zeze Procopio,12/08/1913,MF
Cuba,47349,Benito Carvajales,01/01/1913,GK
Cuba,182315,Carlos Olivera,,FW
Cuba,58197,Hector Socorro,26/06/1912,FW
Cuba,46243,Jacinto Barquin,03/09/1915,DF
Cuba,45776,Joaquin Arias,12/11/1914,MF
Cuba,69663,Jose Magrina,20/03/1912,FW
Cuba,57020,Jose Rodriguez,,MF
Cuba,45458,Juan Alonso,01/01/1911,FW
Cuba,45980,Juan Ayra,01/01/1911,GK
Cuba,59206,Juan Tunas,01/01/1913,FW
Cuba,47723,Manuel Chorens,22/01/1916,DF
Cuba,58275,Mario Sosa,01/01/1910,FW
Cuba,46490,Pedro Berges,01/01/1906,MF
Cuba,49381,Pedro Ferrer,01/01/1908,FW
Cuba,49358,Tomas Fernandez,01/01/1915,MF
Czechoslovakia,174884,Antonin Puc,16/05/1907,FW
Czechoslovakia,52508,Arnost Kreuz,09/05/1912,FW
Czechoslovakia,48249,Ferdinand Daucik,31/05/1910,DF
Czechoslovakia,174865,Frantisek Planicka,02/06/1904,GK
Czechoslovakia,56890,Jan Riha,11/01/1915,FW
Czechoslovakia,174424,Jaroslav Boucek,13/11/1912,MF
Czechoslovakia,47071,Jaroslav Burgr,07/03/1906,DF
Czechoslovakia,174679,Josef Kostalek,31/08/1909,MF
Czechoslovakia,53248,Josef Ludl,03/06/1916,FW
Czechoslovakia,69562,Josef Orth,,DF
Czechoslovakia,60322,Josef Zeman,23/01/1915,FW
Czechoslovakia,47079,Karel Burkert,01/12/1909,GK
Czechoslovakia,61630,Karel Kolsky,21/09/1914,MF
Czechoslovakia,57827,Karel Senecky,17/03/1919,FW
Czechoslovakia,58081,Ladislav Simunek,04/10/1916,FW
Czechoslovakia,174799,Oldrich Nejedly,26/12/1909,FW
Czechoslovakia,57217,Oldrich Rulc,28/03/1911,FW
Czechoslovakia,69560,Otakar Nozir,12/03/1917,MF
Czechoslovakia,200342,Pavel Cerny,,MF
Czechoslovakia,50994,Vaclav Horak,27/09/1912,FW
Czechoslovakia,174678,Vlastimil Kopecky,14/10/1912,MF
Czechoslovakia,69559,Vojtech Bradac,06/10/1913,FW
Dutch East Indies,58803,Achmad Nawir,01/01/1911,MF
Dutch East Indies,45695,Anwar Sutan,21/03/1914,MF
Dutch East Indies,239074,Dorst,,DF
Dutch East Indies,51062,Frans Hukon,01/01/1917,DF
Dutch East Indies,54019,Frans Meeng,01/01/1914,MF
Dutch East Indies,69655,G. Faulhaber,,MF
Dutch East Indies,69654,G. Van Den Burgh,,DF
Dutch East Indies,69653,Hans Taihuttu,01/01/1909,FW
Dutch East Indies,60383,Henk Sommers,,FW
Dutch East Indies,50983,Hong Djien Tan,12/01/1916,FW
Dutch East Indies,69659,J. Harting,,GK
Dutch East Indies,57534,Jack Samuels,01/01/1912,DF
Dutch East Indies,182319,Mo Heng Tan,28/02/1913,GK
Dutch East Indies,69656,R. Telwe,,FW
Dutch East Indies,182320,See Han Tan,01/01/1910,FW
Dutch East Indies,58200,Suvarte Soedarmadji,06/12/1915,FW
Dutch East Indies,239076,Teilherber,,FW
Dutch East Indies,56002,Tjaak Pattiwael,23/02/1914,DF
France,69631,Abdel Kader Ben Bouali,25/10/1912,DF
France,45888,Alfred Aston,16/05/1912,FW
France,69636,Czeslaw Povolny,,DF
France,48382,Edmond Delfour,01/11/1907,MF
France,59523,Emile Veinante,12/06/1907,MF
France,53852,Etienne Mattler,25/12/1905,DF
France,69630,Francois Bourbotte,24/02/1913,DF
France,44238,Gustave Jordan,21/02/1909,MF
France,47418,Hector Cazenave,01/01/1914,DF
France,95161,Ignace Kowalczyk,27/12/1913,FW
France,46291,Jean Bastien,21/06/1915,MF
France,55121,Jean Nicolas,09/06/1913,FW
France,198083,Jules Vandooren,30/12/1908,DF
France,69629,Julien Darui,16/02/1916,GK
France,48494,Laurent Di Lorto,01/01/1909,GK
France,69632,Lucien Jasseron,29/12/1913,MF
France,69634,Mario Zatelli,21/12/1912,FW
France,69635,Michel Brusseaux,19/03/1913,FW
France,50742,Oscar Heisserer,18/07/1914,MF
France,48500,Raoul Diagne,10/11/1910,DF
France,181856,Rene Llense,14/07/1913,GK
France,69530,Roger Courtois,30/05/1912,FW
Germany,52254,Albin Kitzinger,01/02/1912,MF
Germany,52584,Andreas Kupfer,07/05/1914,MF
Germany,52908,Ernest Lehner,07/11/1912,FW
Germany,59758,Franz Wagner,23/09/1911,MF
Germany,47022,Fritz Buchloh,26/11/1909,GK
Germany,58662,Fritz Szepan,02/09/1907,FW
Germany,51401,Hans Jakob,16/06/1908,GK
Germany,54330,Hans Mock,09/12/1906,MF
Germany,56173,Hans Pesser,07/11/1911,FW
Germany,58486,Jakob Streitle,11/12/1916,DF
Germany,49822,Josef Gauchel,11/09/1916,FW
Germany,58494,Josef Stroh,05/03/1913,FW
Germany,55067,Leopold Neumer,08/02/1919,FW
Germany,50028,Ludwig Goldbrunner,05/03/1908,MF
Germany,58001,Otto Siffling,03/08/1912,FW
Germany,51436,Paul Janes,11/03/1912,DF
Germany,54749,Reinhold Muenzenberg,25/01/1909,DF
Germany,49859,Rudolf Gellesch,01/05/1914,FW
Germany,56589,Rudolf Raftl,07/02/1911,GK
Germany,58136,Stefan Skoumal,29/11/1909,MF
Germany,50454,Wilhelm Hahnemann,14/04/1914,FW
Germany,291616,Willhelm Hahnemann,14/01/1914, 
Germany,57692,Willibald Schmaus,16/06/1911,DF
Hungary,58646,Antal Szabo,04/09/1910,GK
Hungary,58649,Antal Szalay,12/03/1912,MF
Hungary,69646,Bela Sarosi,15/08/1919,MF
Hungary,57603,Ferenc Sas,01/01/1915,FW
Hungary,59017,Geza Toldi,11/02/1909,FW
Hungary,44605,Gyorgy Sarosi,16/09/1912,FW
Hungary,58678,Gyorgy Szucs,23/04/1912,MF
Hungary,174696,Gyula Lazar,24/01/1911,MF
Hungary,174871,Gyula Polgar,08/02/1912,DF
Hungary,44788,Gyula Zsengeller,27/12/1915,FW
Hungary,46140,Istvan Balogh,21/09/1916,MF
Hungary,69533,Janos Dudas,01/01/1911,MF
Hungary,59658,Jeno Vincze,20/11/1908,FW
Hungary,50422,Jozsef Hada,02/03/1911,GK
Hungary,69645,Jozsef Palinkas,01/01/1912,GK
Hungary,59213,Jozsef Turay,01/03/1905,MF
Hungary,52386,Lajos Koranyi,15/05/1907,DF
Hungary,182220,Laszlo Cseh,01/01/1910,FW
Hungary,69647,Mihaly Biro,,FW
Hungary,44693,Pal Titkos,08/01/1908,FW
Hungary,174404,Sandor Biro,19/08/1911,DF
Hungary,52327,Vilmos Kohut,17/07/1906,FW
Italy,69674,Aldo Donati,29/09/1910,MF
Italy,174818,Aldo Olivieri,02/10/1910,GK
Italy,32354,Alfredo Foni,20/01/1911,DF
Italy,174399,Amedeo Biavati,04/04/1915,FW
Italy,69678,Bruno Chizzo,19/04/1916,FW
Italy,43986,Carlo Ceresoli,14/06/1910,GK
Italy,174778,Eraldo Monzeglio,05/05/1906,DF
Italy,174474,Gino Colaussi,04/03/1914,FW
Italy,174537,Giovanni Ferrari,06/12/1907,MF
Italy,174761,Giuseppe Meazza,23/08/1910,FW
Italy,69444,Guido Masetti,22/11/1907,GK
Italy,69675,Mario Genta,01/03/1912,MF
Italy,69677,Mario Perazzolo,07/06/1911,MF
Italy,174349,Michele Andreolo,06/09/1912,MF
Italy,55982,Piero Pasinati,21/07/1910,FW
Italy,44100,Pietro Ferraris,15/02/1912,FW
Italy,44553,Pietro Rava,12/01/1916,DF
Italy,44628,Pietro Serantoni,12/12/1916,MF
Italy,69673,Renato Olmi,12/07/1914,MF
Italy,69676,Sergio Bertoni,23/09/1915,FW
Italy,174862,Silvio Piola,29/09/1913,FW
Italy,174713,Ugo Locatelli,05/02/1916,MF
Netherlands,59426,Adriaan Van Male,07/10/1910,GK
Netherlands,69569,Arie De Winter,,FW
Netherlands,55787,Bas Paauwe,04/10/1911,MF
Netherlands,47178,Bertus Caldenhove,19/01/1914,DF
Netherlands,59384,Bertus De Harder,14/01/1920,FW
Netherlands,69565,Daaf Drok,23/05/1914,FW
Netherlands,46350,Dick Been,,DF
Netherlands,59892,Frank Wels,21/02/1909,FW
Netherlands,69566,Frans Hogenbirk,,MF
Netherlands,59406,Frans Van Der Veen,25/03/1919,FW
Netherlands,69571,Hendrikus Plenter,,DF
Netherlands,59437,Henk Van Spaandonck,25/06/1913,FW
Netherlands,69567,Karel Ooms,,FW
Netherlands,58166,Kick Smit,03/11/1911,FW
Netherlands,59550,Leen Vente,14/05/1911,FW
Netherlands,59854,Mauk Weber,13/03/1914,DF
Netherlands,69570,Niek Michel,30/09/1912,GK
Netherlands,48287,Piet De Boer,10/10/1919,FW
Netherlands,56487,Piet Punt,06/02/1909,FW
Netherlands,44718,Puck Van Heel,21/01/1904,MF
Netherlands,69568,Rene Pijpers,,MF
Netherlands,45570,Willem Anderiesen,27/11/1903,MF
Norway,53746,Alf Martinsen,29/12/1911,FW
Norway,69679,Anker Kihle,19/04/1917,GK
Norway,47007,Arne Brustad,14/04/1912,FW
Norway,69685,Arne Ileby,02/12/1913,FW
Norway,182313,Gunnar Andreassen,15/01/1913,MF
Norway,51585,Henry Johansen,21/07/1904,GK
Norway,160055,Hjalmar Andresen,18/07/1914,FW
Norway,69680,Jorgen Juve,22/11/1906,DF
Norway,47011,Knut Brynildsen,23/07/1917,FW
Norway,50770,Kristian Henriksen,03/03/1911,MF
Norway,51292,Magnar Isaksen,13/10/1910,FW
Norway,49092,Nils Eriksen,05/03/1911,MF
Norway,49583,Odd Frantzen,20/01/1913,FW
Norway,314814,Oddmund Andersen,21/12/1915,DF
Norway,50975,Oivind Holmsen,28/04/1912,DF
Norway,52610,Reidar Kvammen,23/07/1914,FW
Norway,45552,Roald Amundsen,01/06/1903,DF
Norway,50967,Rolf Holmberg,24/08/1914,MF
Norway,51582,Rolf Johannesen,15/03/1910,DF
Norway,69683,Sverre Hansen,23/06/1913,MF
Norway,55252,Sverre Nordby,13/03/1910,GK
Poland,49698,Antoni Galecki,04/06/1906,DF
Poland,69625,Antoni Lyko,25/07/1907,FW
Poland,50420,Boleslaw Habowski,13/09/1914,FW
Poland,69622,Edmund Giemsa,16/10/1912,DF
Poland,69627,Edmund Tworz,01/01/1914,DF
Poland,53370,Edward Madejski,11/08/1914,GK
Poland,44754,Ernest Wilimowski,23/06/1916,FW
Poland,55351,Erwin Nyc,24/05/1914,MF
Poland,69621,Ewald Cebula,22/03/1917,FW
Poland,48819,Ewald Dytko,18/10/1914,MF
Poland,58666,Fryedryk Szerfke,07/09/1909,FW
Poland,60003,Gerard Wodarz,10/08/1913,FW
Poland,69628,Jan Wasiewicz,06/01/1911,MF
Poland,69623,Jozef Korbas,11/11/1914,FW
Poland,69624,Kazimierz Lis,09/04/1910,MF
Poland,56314,Leonard Piontek,03/10/1913,FW
Poland,56262,Ryszard Piec,17/08/1913,FW
Poland,69620,Stanislaw Baran,20/04/1920,FW
Poland,182221,Walter Brom,14/02/1921,GK
Poland,50145,Wilhelm Gora,18/01/1916,MF
Poland,69626,Wilhelm Piec,07/01/1915,MF
Poland,58677,Wladyslaw Szszepaniak,19/05/1910,DF
Romania,46221,Andrei Barbulescu,25/03/1917,MF
Romania,69670,Bodgan Braun,13/10/1905,FW
Romania,56018,Dumitru Pavlovici,26/04/1912,GK
Romania,56557,Gheorghe Rasinaru,10/02/1915,MF
Romania,49313,Iacob Felecan,01/01/1914,DF
Romania,53497,Ioachim Moldoveanu,01/01/1913,FW
Romania,46714,Ionica Bogdan,06/03/1915,FW
Romania,46209,Iuliu Baratky,14/05/1910,FW
Romania,46704,Iuliu Bodola,26/02/1912,FW
Romania,56434,Iuliu Prassler,01/01/1916,FW
Romania,69672,Joszef Nagy,,FW
Romania,56587,Ladislau Raffinsky,23/04/1905,MF
Romania,69500,Lazar Sfera,29/04/1909,DF
Romania,69671,Mircea David,16/10/1914,GK
Romania,52463,Nicolae Kovacs,29/12/1911,FW
Romania,57296,Robert Sadowsky,16/08/1914,GK
Romania,47067,Rudolf Buerger,31/10/1908,DF
Romania,46605,Silviu Bindea,24/10/1912,FW
Romania,48634,Stefan Dobay,26/09/1909,FW
Romania,47673,Vasile Chiroiu,13/08/1910,DF
Romania,48003,Vintila Cossini,21/11/1913,MF
Sweden,45593,Ake Andersson,22/04/1917,FW
Sweden,53068,Arne Linderholm,22/02/1916,MF
Sweden,55350,Arne Nyberg,20/06/1913,FW
Sweden,69689,Curt Bergsten,,FW
Sweden,45446,Erik Almgren,28/01/1908,MF
Sweden,55180,Erik Nilsson,06/08/1916,DF
Sweden,56159,Erik Persson,19/11/1909,FW
Sweden,58118,Gustav Sjoberg,23/03/1913,GK
Sweden,59912,Gustav Wetterstrom,15/10/1911,FW
Sweden,45598,Harry Andersson,07/03/1913,FW
Sweden,69690,Harry Nilsson,,DF
Sweden,44920,Henock Abrahamsson,29/10/1909,GK
Sweden,49094,Ivar Eriksson,25/12/1909,DF
Sweden,50191,Karl Erik Grahn,05/11/1914,MF
Sweden,50594,Knut Hansson,09/05/1911,FW
Sweden,58614,Kurt Svanstrom,24/03/1915,MF
Sweden,47060,Lennart Bunke,,FW
Sweden,51784,Olle Kallgren,07/09/1907,DF
Sweden,51377,Sven Jacobsson,17/04/1914,MF
Sweden,51569,Sven Jonasson,09/07/1909,FW
Sweden,69691,Sven Unger,, 
Sweden,52017,Tore Keller,04/01/1905,FW
Switzerland,58416,Adolf Stelzer,01/09/1908,DF
Switzerland,50337,Albert Guinchard,10/11/1914,MF
Switzerland,69611,Alessandro Frigerio,15/11/1914,FW
Switzerland,174322,Andre Abegglen,07/03/1909,FW
Switzerland,52905,August Lehmann,26/01/1909,DF
Switzerland,53131,Ernst Loertscher,15/03/1913,MF
Switzerland,69610,Erwin Ballabio,20/10/1918,GK
Switzerland,69609,Eugen Rupf,,FW
Switzerland,59783,Eugen Walaschek,20/06/1916,FW
Switzerland,46574,Fredy Bickel,12/05/1918,FW
Switzerland,69608,Fritz Wagner,,FW
Switzerland,45025,Georges Aeby,10/09/1913,FW
Switzerland,58350,Hermann Springer,04/12/1908,MF
Switzerland,45500,Lauro Amado,15/03/1912,FW
Switzerland,52146,Leopold Kielholz,09/06/1911,FW
Switzerland,69607,Oskar Rauch,,MF
Switzerland,69612,Paul Aebi,10/09/1910,FW
Switzerland,69477,Renato Bizzozero,01/01/1912,GK
Switzerland,28412,Severino Minelli,06/09/1909,DF
Switzerland,59570,Sirio Vernati,12/05/1907,MF
Switzerland,50208,Tullio Grassi,05/02/1910,FW
Switzerland,51070,Willy Huber,17/12/1913,GK
Bolivia,44951,Alberto Acha,03/04/1920,DF
Bolivia,50220,Antonio Grecco,01/01/1923,MF
Bolivia,59348,Antonio Valencia,05/05/1925,MF
Bolivia,69738,Benedicto Godoy,,FW
Bolivia,50377,Benigno Gutierrez,01/09/1925,FW
Bolivia,53491,Benjamin Maldonado,01/01/1928,FW
Bolivia,69733,Duberty Araoz,21/12/1920,MF
Bolivia,50381,Eduardo Gutierrez,17/01/1925,GK
Bolivia,69734,Hector Saavedra,,MF
Bolivia,246314,Jose Bustamante-nava,05/03/1922,DF
Bolivia,69736,Juan Guerra,,FW
Bolivia,49366,Leonardo Ferrel,07/07/1923,MF
Bolivia,54071,Mario Mena,28/07/1928,FW
Bolivia,69735,Rene Cabrera,,MF
Bolivia,47270,Roberto Capparelli,18/11/1921,FW
Bolivia,69732,Vicente Arraya,25/01/1922,GK
Bolivia,45391,Victor Algaranaz,06/04/1924,FW
Bolivia,46991,Victor Brown,07/03/1927,FW
Bolivia,59254,Victor Ugarte,05/05/1926,FW
Brazil,69793,Adaozinho,02/04/1923,FW
Brazil,45005,Ademir,08/11/1922,FW
Brazil,69792,Alfredo Ii,01/01/1920,FW
Brazil,48147,Augusto,22/10/1920,DF
Brazil,63850,Baltazar,14/01/1926,FW
Brazil,46218,Barbosa,27/03/1921,GK
Brazil,46316,Bauer,21/11/1925,MF
Brazil,63843,Bigode,04/04/1922,MF
Brazil,47382,Castilho,27/11/1927,GK
Brazil,63847,Chico,07/01/1923,FW
Brazil,63842,Danilo Alvim,03/12/1920,MF
Brazil,63848,Ely Do Amparo,14/05/1921,DF
Brazil,49608,Friaca,20/10/1924,FW
Brazil,63846,Jair,21/03/1921,FW
Brazil,51725,Juvenal,27/11/1923,DF
Brazil,63849,Maneca,28/01/1926,FW
Brazil,69794,Nena,11/07/1923,DF
Brazil,44604,Nilton Santos,16/05/1925,DF
Brazil,63851,Noronha,25/09/1918,MF
Brazil,156542,Rodrigues,27/06/1925,FW
Brazil,57201,Ruy,02/02/1922,MF
Brazil,63844,Zizinho,14/09/1921,MF
Chile,56449,Andres Prieto,19/12/1928,FW
Chile,49265,Arturo Farias,01/11/1927,DF
Chile,48048,Atilio Cremaschi,08/03/1923,FW
Chile,51163,Carlos Ibanez,30/11/1931,FW
Chile,57057,Carlos Rojas,01/01/1928,MF
Chile,69763,Fernando Campos,01/01/1921,MF
Chile,56883,Fernando Riera,27/06/1920,FW
Chile,57078,Fernando Roldan,01/01/1921,DF
Chile,69762,Francisco Urroz,,DF
Chile,48537,Guillermo Diaz,29/12/1930,FW
Chile,47356,Hernan Carvallo,19/08/1922,MF
Chile,56974,Jorge Robledo,14/04/1926,FW
Chile,53543,Luis Mayanes,15/01/1925,FW
Chile,45489,Manuel Alvarez,23/05/1928,DF
Chile,53353,Manuel Machuca,01/01/1924,DF
Chile,54739,Manuel Munoz,28/04/1928,FW
Chile,47091,Miguel Busquets,15/10/1920,MF
Chile,182203,Miguel Flores,,DF
Chile,57304,Osvaldo Saez,,MF
Chile,69764,Raymundo Infante,,FW
Chile,56543,Rene Quitral,,GK
Chile,53111,Sergio Livingstone,26/03/1920,GK
England,44549,Alf Ramsey,22/01/1920,DF
England,59948,Bert Williams,31/01/1920,GK
England,48847,Bill Eckersley,16/07/1925,DF
England,69758,Bill Nicholson,26/01/1919,MF
England,44765,Billy Wright,06/02/1924,DF
England,46082,Eddie Baily,06/08/1925,FW
England,69759,Henry Cockburn,14/09/1921,FW
England,54233,Jackie Milburn,11/05/1924,FW
England,69760,Jim Taylor,05/11/1917,DF
England,48545,Jimmy Dickinson,24/04/1925,MF
England,54702,Jimmy Mullen,06/01/1923,FW
England,174358,John Aston,03/09/1921,DF
England,51084,Laurie Hughes,02/03/1924,MF
England,69757,Laurie Scott,23/04/1917,DF
England,46470,Roy Bentley,17/05/1924,FW
England,174786,Stan Mortensen,26/05/1921,FW
England,174743,Stanley Matthews,01/02/1915,FW
England,48606,Ted Ditchburn,24/10/1921,GK
England,49427,Tom Finney,05/04/1922,FW
England,53572,Wilf Mannion,16/05/1918,FW
England,165581,Willie Watson,03/03/1920,MF
Italy,47227,Aldo Campatelli,07/04/1919,MF
Italy,45499,Amedeo Amadei,26/07/1921,FW
Italy,49970,Attilio Giovannini,30/07/1924,DF
Italy,53401,Augusto Magli,09/03/1923,MF
Italy,174716,Benito Lorenzi,20/12/1925,FW
Italy,45669,Carlo Annovazzi,24/05/1925,MF
Italy,174839,Carlo Parola,20/09/1921,DF
Italy,55865,Egisto Pandolfini,19/02/1926,FW
Italy,69741,Emilio Caprile,30/09/1928,FW
Italy,54647,Ermes Muccinelli,28/07/1927,FW
Italy,53640,Giacomo Mari,17/10/1924,MF
Italy,174417,Giampiero Boniperti,04/07/1928,FW
Italy,47277,Gino Cappello,02/06/1920,FW
Italy,69740,Giuseppe Casari,10/04/1922,GK
Italy,54536,Giuseppe Moro,16/01/1921,GK
Italy,174406,Ivano Blason,24/05/1923,DF
Italy,56804,Leandro Remondini,17/11/1917,DF
Italy,44627,Lucidio Sentimenti,01/07/1920,GK
Italy,59005,Omero Tognon,03/03/1924,MF
Italy,49290,Osvaldo Fattori,22/06/1922,MF
Italy,47284,Riccardo Carapellese,01/07/1922,FW
Italy,49654,Zeffiro Furiassi,19/01/1923,DF
Mexico,54446,Alfonso Montemayor,28/04/1922,DF
Mexico,174456,Antonio Carbajal,07/06/1929,GK
Mexico,49493,Antonio Flores,13/07/1923,MF
Mexico,50308,Carlos Guevara,,MF
Mexico,57839,Carlos Septien,18/01/1923,FW
Mexico,60337,Felipe Zetter,03/07/1923,DF
Mexico,50815,Francisco Hernandez,,MF
Mexico,50058,Gregorio Gomez,26/06/1924,DF
Mexico,59532,Guadalupe Velazquez,12/08/1923,FW
Mexico,55669,Hector Ortiz,20/12/1928,MF
Mexico,69786,Horacio Casarin,25/05/1918,FW
Mexico,46777,Jose Borbolla,31/01/1920,FW
Mexico,54945,Jose Naranjo,19/03/1926,FW
Mexico,69787,Jose Navarro,,FW
Mexico,56980,Jose Roca,24/05/1928,DF
Mexico,50389,Manuel Gutierrez,08/04/1920,DF
Mexico,55431,Mario Ochoa,01/01/1927,MF
Mexico,56137,Mario Perez,19/02/1927,FW
Mexico,182188,Max Prieto,28/03/1919,FW
Mexico,47964,Raul Cordoba,,GK
Mexico,57214,Rodrigo Ruiz,14/04/1923,DF
Mexico,48101,Samuel Cuburu,20/02/1928,MF
Paraguay,50140,Alberto Gonzalez,01/01/1922,DF
Paraguay,69744,Angel Berni,09/01/1931,FW
Paraguay,47138,Antonio Cabrera,,DF
Paraguay,69748,Armando Gonzalez,,MF
Paraguay,53162,Atilio Lopez,01/01/1925,FW
Paraguay,47442,Casiano Cespedes,01/01/1924,DF
Paraguay,47264,Castor Cantero,01/01/1918,MF
Paraguay,53163,Cesar Lopez Fretes,21/03/1923,FW
Paraguay,57315,Dario Jara Saguier,01/09/1926,FW
Paraguay,69749,Elioro Paredes,,DF
Paraguay,45936,Enrique Avalos,01/01/1922,FW
Paraguay,69750,Francisco Sosa,,FW
Paraguay,55703,Hilarion Osorio,,FW
Paraguay,69746,Juan Leon Canete,,FW
Paraguay,44705,Leongino Unzain,16/05/1925,FW
Paraguay,69745,Lorenzo Calonga,,FW
Paraguay,49825,Manuel Gavilan,01/01/1921,DF
Paraguay,59469,Marcelino Vargas,01/01/1921,GK
Paraguay,69742,Marcial Avalos,,FW
Paraguay,69743,Melanio Baez,,MF
Paraguay,69747,Pablo Centurion,,GK
Paraguay,52904,Victoriano Leguizamon,01/01/1923,MF
Spain,58023,Alfonso Silva,19/03/1926,DF
Spain,56470,Antonio Puchades,04/06/1925,MF
Spain,44546,Antonio Ramallets,04/07/1924,GK
Spain,69766,Antunez,01/11/1922,DF
Spain,69770,Cesar,29/06/1920,FW
Spain,46285,Estanislao Basora,18/11/1926,FW
Spain,45454,Gabriel Alonso,09/11/1923,DF
Spain,49681,Gainza,28/05/1922,FW
Spain,50142,Gonzalvo Ii,16/01/1920,DF
Spain,50143,Gonzalvo Iii,22/03/1922,MF
Spain,48900,Ignacio Eizaguirre,07/11/1920,GK
Spain,51704,Jose Juncosa,02/02/1922,FW
Spain,55875,Jose Panizo,06/02/1922,FW
Spain,55964,Jose Parra,28/08/1925,DF
Spain,69767,Juan Acuna,11/01/1923,GK
Spain,69769,Lesmes Ii,09/11/1926,DF
Spain,54417,Luis Molowny,12/05/1925,FW
Spain,182189,Nando,01/02/1921,MF
Spain,50826,Rosendo Hernandez,01/03/1921,FW
Spain,51194,Silvestre Igoa,05/09/1920,FW
Spain,45846,Vicente Asensi,28/01/1919,DF
Spain,60291,Zarra,20/01/1921,FW
Sweden,69755,Arne Mansson,,DF
Sweden,54060,Bror Mellberg,09/12/1923,FW
Sweden,69752,Egon Jonsson,08/10/1921,FW
